"ENTITY_ID","LAT","LON","CITY","STATE","ZIP","NAICS","NAICS_DESCRIPTION","BUSINESS_TYPE","REVENUE_PER_SQM","SALES_PER_STORE","YEAR","MONTH"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",986,986,"2015","10"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",988,988,"2015","11"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",997,997,"2015","12"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1003,1003,"2016","01"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1004,1004,"2016","02"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1001,1001,"2016","03"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1005,1005,"2016","04"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1010,1010,"2016","05"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1020,1020,"2016","06"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1027,1027,"2016","07"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1026,1026,"2016","08"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1021,1021,"2016","09"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1018,1018,"2016","10"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1012,1012,"2016","11"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1012,1012,"2016","12"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1017,1017,"2017","01"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1025,1025,"2017","02"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1040,1040,"2017","03"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1058,1058,"2017","04"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1066,1066,"2017","05"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1059,1059,"2017","06"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1052,1052,"2017","07"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1062,1062,"2017","08"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1081,1081,"2017","09"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1096,1096,"2017","10"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1104,1104,"2017","11"
1056,38.25024,-85.62167,"Louisville","KY","40207","443142","Electronics Stores","Electronics store",1107,1107,"2017","12"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",674,674,"2015","01"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",645,645,"2015","02"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",641,641,"2015","03"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",647,647,"2015","04"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",666,666,"2015","05"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",669,669,"2015","06"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",649,649,"2015","07"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",661,661,"2015","08"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",687,687,"2015","09"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",653,653,"2015","10"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",701,701,"2015","11"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",673,673,"2015","12"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",683,683,"2016","01"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",686,686,"2016","02"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",720,720,"2016","03"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",716,716,"2016","04"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",701,701,"2016","05"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",730,730,"2016","06"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",702,702,"2016","07"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",702,702,"2016","08"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",729,729,"2016","09"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",721,721,"2016","10"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",724,724,"2016","11"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",696,696,"2016","12"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",726,726,"2017","01"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",745,745,"2017","02"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",739,739,"2017","03"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",723,723,"2017","04"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",751,751,"2017","05"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",758,758,"2017","06"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",745,745,"2017","07"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",768,768,"2017","08"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",748,748,"2017","09"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",777,777,"2017","10"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",738,738,"2017","11"
1059,37.74055,-85.89037,"Elizabethtown","KY","42701","443142","Electronics Stores","Electronics store",748,748,"2017","12"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",683,683,"2015","01"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",653,653,"2015","02"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",675,675,"2015","03"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",676,676,"2015","04"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",684,684,"2015","05"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",676,676,"2015","06"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",671,671,"2015","07"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",689,689,"2015","08"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",685,685,"2015","09"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",684,684,"2015","10"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",708,708,"2015","11"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",688,688,"2015","12"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",676,676,"2016","01"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",692,692,"2016","02"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",719,719,"2016","03"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",690,690,"2016","04"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",705,705,"2016","05"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",697,697,"2016","06"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",734,734,"2016","07"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",734,734,"2016","08"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",689,689,"2016","09"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",698,698,"2016","10"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",741,741,"2016","11"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",704,704,"2016","12"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",704,704,"2017","01"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",727,727,"2017","02"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",750,750,"2017","03"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",704,704,"2017","04"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",710,710,"2017","05"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",720,720,"2017","06"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",750,750,"2017","07"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",762,762,"2017","08"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",721,721,"2017","09"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",723,723,"2017","10"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",765,765,"2017","11"
1062,41.24082,-75.84183,"Wilkes Barre","PA","18702","443142","Electronics Stores","Electronics store",733,733,"2017","12"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1495,1495,"2015","01"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1510,1510,"2015","02"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1531,1531,"2015","03"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1553,1553,"2015","04"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1560,1560,"2015","05"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1564,1564,"2015","06"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1561,1561,"2015","07"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1554,1554,"2015","08"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1553,1553,"2015","09"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1566,1566,"2015","10"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1596,1596,"2015","11"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1606,1606,"2015","12"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1577,1577,"2016","01"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1539,1539,"2016","02"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1533,1533,"2016","03"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1531,1531,"2016","04"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1521,1521,"2016","05"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1494,1494,"2016","06"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1461,1461,"2016","07"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1434,1434,"2016","08"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1428,1428,"2016","09"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1434,1434,"2016","10"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1426,1426,"2016","11"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1404,1404,"2016","12"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1390,1390,"2017","01"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1386,1386,"2017","02"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1381,1381,"2017","03"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1380,1380,"2017","04"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1381,1381,"2017","05"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1382,1382,"2017","06"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1390,1390,"2017","07"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1404,1404,"2017","08"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1424,1424,"2017","09"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1435,1435,"2017","10"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1424,1424,"2017","11"
1065,39.91552,-75.138,"Philadelphia","PA","19148","443142","Electronics Stores","Electronics store",1400,1400,"2017","12"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",969,969,"2015","01"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",969,969,"2015","02"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",963,963,"2015","03"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",956,956,"2015","04"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",955,955,"2015","05"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",960,960,"2015","06"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",961,961,"2015","07"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",958,958,"2015","08"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",954,954,"2015","09"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",952,952,"2015","10"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",951,951,"2015","11"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",948,948,"2015","12"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",946,946,"2016","01"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",948,948,"2016","02"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",952,952,"2016","03"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",957,957,"2016","04"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",962,962,"2016","05"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",962,962,"2016","06"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",959,959,"2016","07"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",953,953,"2016","08"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",950,950,"2016","09"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",949,949,"2016","10"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",950,950,"2016","11"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",949,949,"2016","12"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",942,942,"2017","01"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",940,940,"2017","02"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",942,942,"2017","03"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",938,938,"2017","04"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",932,932,"2017","05"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",934,934,"2017","06"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",940,940,"2017","07"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",945,945,"2017","08"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",951,951,"2017","09"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",951,951,"2017","10"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",945,945,"2017","11"
1068,38.62759,-76.9128,"Waldorf","MD","20603","443142","Electronics Stores","Electronics store",942,942,"2017","12"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",679,679,"2015","01"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",647,647,"2015","02"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",679,679,"2015","03"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",655,655,"2015","04"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",684,684,"2015","05"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",651,651,"2015","06"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",669,669,"2015","07"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",661,661,"2015","08"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",655,655,"2015","09"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",697,697,"2015","10"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",698,698,"2015","11"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",717,717,"2015","12"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",672,672,"2016","01"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",696,696,"2016","02"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",684,684,"2016","03"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",697,697,"2016","04"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",709,709,"2016","05"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",684,684,"2016","06"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",727,727,"2016","07"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",699,699,"2016","08"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",691,691,"2016","09"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",738,738,"2016","10"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",746,746,"2016","11"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",715,715,"2016","12"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",747,747,"2017","01"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",733,733,"2017","02"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",738,738,"2017","03"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",706,706,"2017","04"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",706,706,"2017","05"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",765,765,"2017","06"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",733,733,"2017","07"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",752,752,"2017","08"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",778,778,"2017","09"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",757,757,"2017","10"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",751,751,"2017","11"
1070,39.36668,-76.44895,"White Marsh","MD","21162","443142","Electronics Stores","Electronics store",782,782,"2017","12"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",994,994,"2015","01"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",993,993,"2015","02"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",990,990,"2015","03"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",985,985,"2015","04"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",981,981,"2015","05"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",982,982,"2015","06"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",985,985,"2015","07"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",989,989,"2015","08"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",987,987,"2015","09"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",980,980,"2015","10"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",978,978,"2015","11"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",985,985,"2015","12"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",997,997,"2016","01"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",1005,1005,"2016","02"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",1007,1007,"2016","03"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",1004,1004,"2016","04"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",999,999,"2016","05"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",992,992,"2016","06"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",986,986,"2016","07"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",981,981,"2016","08"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",976,976,"2016","09"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",973,973,"2016","10"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",971,971,"2016","11"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",971,971,"2016","12"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",969,969,"2017","01"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",967,967,"2017","02"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",967,967,"2017","03"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",970,970,"2017","04"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",974,974,"2017","05"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",978,978,"2017","06"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",980,980,"2017","07"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",983,983,"2017","08"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",987,987,"2017","09"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",988,988,"2017","10"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",987,987,"2017","11"
1075,38.8625,-77.2611,"Fairfax","VA","22031","443142","Electronics Stores","Electronics store",984,984,"2017","12"
1076,38.65139,-77.29537,"Woodbridge","VA","22192","443142","Electronics Stores","Electronics store",581,581,"2015","01"
1076,38.65139,-77.29537,"Woodbridge","VA","22192","443142","Electronics Stores","Electronics store",587,587,"2015","02"
1076,38.65139,-77.29537,"Woodbridge","VA","22192","443142","Electronics Stores","Electronics store",596,596,"2015","03"
1076,38.65139,-77.29537,"Woodbridge","VA","22192","443142","Electronics Stores","Electronics store",608,608,"2015","04"
