"ENTITY_ID","LAT","LON","CITY","STATE","ZIP","NAICS","NAICS_DESCRIPTION","BUSINESS_TYPE","SALES_PER_LOCATION","YEAR","MONTH"
1014,40.22438,-74.09206,"Tinton Falls","NJ","07753","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1465276,"2016","10"
1014,40.22438,-74.09206,"Tinton Falls","NJ","07753","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1448647,"2016","11"
1014,40.22438,-74.09206,"Tinton Falls","NJ","07753","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1467335,"2016","12"
1014,40.22438,-74.09206,"Tinton Falls","NJ","07753","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1455522,"2017","01"
1014,40.22438,-74.09206,"Tinton Falls","NJ","07753","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1461848,"2017","02"
1014,40.22438,-74.09206,"Tinton Falls","NJ","07753","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1444259,"2017","03"
1014,40.22438,-74.09206,"Tinton Falls","NJ","07753","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1460388,"2017","04"
1014,40.22438,-74.09206,"Tinton Falls","NJ","07753","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1442840,"2017","05"
1014,40.22438,-74.09206,"Tinton Falls","NJ","07753","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1460662,"2017","06"
1014,40.22438,-74.09206,"Tinton Falls","NJ","07753","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1473304,"2017","07"
1014,40.22438,-74.09206,"Tinton Falls","NJ","07753","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1488914,"2017","08"
1014,40.22438,-74.09206,"Tinton Falls","NJ","07753","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1477492,"2017","09"
1014,40.22438,-74.09206,"Tinton Falls","NJ","07753","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1469625,"2017","10"
1014,40.22438,-74.09206,"Tinton Falls","NJ","07753","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1471635,"2017","11"
1014,40.22438,-74.09206,"Tinton Falls","NJ","07753","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1473340,"2017","12"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1840444,"2015","01"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1771440,"2015","02"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1745061,"2015","03"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1756893,"2015","04"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1775804,"2015","05"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1768230,"2015","06"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1756934,"2015","07"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1797520,"2015","08"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1750005,"2015","09"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1728183,"2015","10"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1782402,"2015","11"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1761931,"2015","12"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1855678,"2016","01"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1840883,"2016","02"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1831583,"2016","03"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1827612,"2016","04"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1912007,"2016","05"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1956672,"2016","06"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1911028,"2016","07"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1913837,"2016","08"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1870228,"2016","09"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1856522,"2016","10"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1851615,"2016","11"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1863710,"2016","12"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1883928,"2017","01"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1840234,"2017","02"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1855859,"2017","03"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1952240,"2017","04"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1976894,"2017","05"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1895561,"2017","06"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1880052,"2017","07"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1912407,"2017","08"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1912171,"2017","09"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1875504,"2017","10"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1891220,"2017","11"
1015,24.55861,-81.80669,"Key West","FL","33040","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1871572,"2017","12"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1328830,"2015","01"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1337152,"2015","02"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1336904,"2015","03"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1334744,"2015","04"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1340775,"2015","05"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1335815,"2015","06"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1326633,"2015","07"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1300523,"2015","08"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1320499,"2015","09"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1307931,"2015","10"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1322948,"2015","11"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1301658,"2015","12"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1317322,"2016","01"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1358460,"2016","02"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1360493,"2016","03"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1362255,"2016","04"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1356370,"2016","05"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1336050,"2016","06"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1334739,"2016","07"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1342860,"2016","08"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1337998,"2016","09"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1342793,"2016","10"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1355060,"2016","11"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1334136,"2016","12"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1339503,"2017","01"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1350980,"2017","02"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1363325,"2017","03"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1371003,"2017","04"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1379864,"2017","05"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1370443,"2017","06"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1370371,"2017","07"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1359485,"2017","08"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1350809,"2017","09"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1354151,"2017","10"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1365578,"2017","11"
1016,26.64143,-81.82908,"Fort Myers","FL","33916","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1379804,"2017","12"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1444591,"2015","01"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1473840,"2015","02"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1476920,"2015","03"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1453210,"2015","04"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1465844,"2015","05"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1489804,"2015","06"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1496523,"2015","07"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1469839,"2015","08"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1501770,"2015","09"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1469464,"2015","10"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1486200,"2015","11"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1497032,"2015","12"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1511108,"2016","01"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1475222,"2016","02"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1499231,"2016","03"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1481621,"2016","04"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1499585,"2016","05"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1487676,"2016","06"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1489067,"2016","07"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1485631,"2016","08"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1528774,"2016","09"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1499042,"2016","10"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1505066,"2016","11"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1507779,"2016","12"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1523003,"2017","01"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1533564,"2017","02"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1524686,"2017","03"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1504066,"2017","04"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1524334,"2017","05"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1550356,"2017","06"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1512352,"2017","07"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1518076,"2017","08"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1512547,"2017","09"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1526368,"2017","10"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1515643,"2017","11"
1017,31.2541,-85.42196,"Dothan","AL","36303","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1543243,"2017","12"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1308725,"2015","01"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1311627,"2015","02"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1315084,"2015","03"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1311908,"2015","04"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1313302,"2015","05"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1322387,"2015","06"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1322379,"2015","07"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1315629,"2015","08"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1316863,"2015","09"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1321110,"2015","10"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1316670,"2015","11"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1316131,"2015","12"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1312255,"2016","01"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1312723,"2016","02"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1303057,"2016","03"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1303808,"2016","04"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1311772,"2016","05"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1307585,"2016","06"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1309758,"2016","07"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1314385,"2016","08"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1325725,"2016","09"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1334079,"2016","10"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1333172,"2016","11"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1322984,"2016","12"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1310602,"2017","01"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1316102,"2017","02"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1329497,"2017","03"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1339236,"2017","04"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1340641,"2017","05"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1337510,"2017","06"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1336485,"2017","07"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1334030,"2017","08"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1334168,"2017","09"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1339406,"2017","10"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1344985,"2017","11"
1018,35.76754,-78.74099,"Raleigh","NC","27606","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1348973,"2017","12"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1451458,"2015","01"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1450295,"2015","02"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1449731,"2015","03"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1472503,"2015","04"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1456442,"2015","05"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1488719,"2015","06"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1464956,"2015","07"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1505756,"2015","08"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1498884,"2015","09"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1495501,"2015","10"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1502008,"2015","11"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1493029,"2015","12"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1495581,"2016","01"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1485549,"2016","02"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1477944,"2016","03"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1493684,"2016","04"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1488199,"2016","05"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1511468,"2016","06"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1522957,"2016","07"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1504076,"2016","08"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1502736,"2016","09"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1524764,"2016","10"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1502328,"2016","11"
1019,35.05953,-78.97181,"Fayetteville","NC","28314","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)","Sunglass store",1514181,"2016","12"
